name	g1	g2	mean1	mean2	pvalue	fold_change	enriched	qval	Project
209	Salasmaviridae	Control	Disease	0.00119707663176599	0.000409495899359911	0.622077508802212	2.92329333123276	Control	0.740568462859777	YangY_2021.young
210	Gratiaviridae	Control	Disease	0.00179965616211105	0.000208493284585845	0.969754648639835	8.63172243502195	Control	0.980750214266571	YangY_2021.young
211	Flandersviridae	Control	Disease	0.00123259746512354	0.00409948988146644	0.0328724861809282	3.32589510968656	Disease	0.136968692420534	YangY_2021.young
212	Autographiviridae	Control	Disease	0.00108774666904633	0.0015150317433584	0.218492395174056	1.3928167159424	Disease	0.42017768302703	YangY_2021.young
213	Caulimoviridae	Control	Disease	2.43783041783353e-06	1.15589919250461e-05	1.14692498929816e-05	4.74150779335932	Disease	9.55770824415131e-05	YangY_2021.young
214	Mitoviridae	Control	Disease	7.2032626175724e-06	5.3268456436932e-05	2.49173056292189e-06	7.39504572649944	Disease	3.11466320365236e-05	YangY_2021.young
215	Metaviridae	Control	Disease	6.73636148926697e-07	0.00029354207394	1.91367916748358e-09	435.757603578282	Disease	4.78419791870895e-08	YangY_2021.young
216	Circoviridae	Control	Disease	6.52571108311075e-05	9.70550013024373e-05	0.188798963429317	1.48727088996671	Disease	0.42017768302703	YangY_2021.young
217	Herelleviridae	Control	Disease	1.75158114106861e-06	1.17504066706798e-06	0.350910720461966	1.49065576210161	Control	0.548298000721823	YangY_2021.young
218	Drexlerviridae	Control	Disease	6.32266357568501e-05	4.21702287687594e-06	0.0496605522536293	14.9931924969043	Control	0.177359115191533	YangY_2021.young
219	Guelinviridae	Control	Disease	1.5533244e-07	4.351455e-07	0.217162795070106	2.80138199078055	Disease	0.42017768302703	YangY_2021.young
220	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
221	Schitoviridae	Control	Disease	2.319400044e-06	5.800747366e-06	0.524722061954589	2.5009688953856	Disease	0.655902577443236	YangY_2021.young
222	Retroviridae	Control	Disease	0.001641847106264	0.01081456409833	0.514745732073907	6.58682776067888	Disease	0.655902577443236	YangY_2021.young
223	Rountreeviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
224	Bornaviridae	Control	Disease	5.56747046e-06	7.590639866e-05	0.000403539644270176	13.6339113436446	Disease	0.00201769822135088	YangY_2021.young
225	Ackermannviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
226	Zobellviridae	Control	Disease	0.000384967253292	5.0202798e-08	0.000127132917743755	7668.24297904671	Control	0.000794580735898467	YangY_2021.young
227	Demerecviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
228	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
229	Adenoviridae	Control	Disease	6.722812e-06	1e-09	0.327086118655385	6722.812	Control	0.545143531092308	YangY_2021.young
230	Smacoviridae	Control	Disease	2.1172896e-07	1e-09	0.159390406774034	211.72896	Control	0.42017768302703	YangY_2021.young
231	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
232	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
233	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
234	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
235	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
236	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
237	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
238	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
239	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
240	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YangY_2021.young
241	Siphoviridae	Control	Disease	0.0842042776794207	0.0840558519665886	0.726882071162668	1.00176579868456	Control	0.934326287543529	ZhongH_2019.pT2D
242	unknown	Control	Disease	0.821598458540367	0.820260040654314	0.837689577994219	1.00163169948518	Control	0.934326287543529	ZhongH_2019.pT2D
243	Myoviridae	Control	Disease	0.048316858760455	0.0534300954387214	0.839993187079588	1.10582717522298	Disease	0.934326287543529	ZhongH_2019.pT2D
244	Quimbyviridae	Control	Disease	0.0200560938090678	0.0186052957443996	0.374183469126269	1.07797769434032	Control	0.896161697897366	ZhongH_2019.pT2D
245	Podoviridae	Control	Disease	0.00164514125734463	0.00375883394610309	0.0519121832529693	2.28480924013182	Disease	0.700814473915085	ZhongH_2019.pT2D
246	Microviridae	Control	Disease	0.00600888124335189	0.00639453529815867	0.780600471156843	1.06418067510212	Disease	0.934326287543529	ZhongH_2019.pT2D
247	Podoviridae_crAss-like	Control	Disease	0.00978038269028643	0.00447841702057577	0.122829718990104	2.18389280081581	Control	0.896161697897366	ZhongH_2019.pT2D
248	Inoviridae	Control	Disease	0.00265571936651629	0.00262877281555228	0.413400045408172	1.01025061991078	Control	0.896161697897366	ZhongH_2019.pT2D
249	Salasmaviridae	Control	Disease	0.000941115978566168	0.000541696613086117	0.785128693537636	1.73734883296483	Control	0.934326287543529	ZhongH_2019.pT2D
250	Gratiaviridae	Control	Disease	0.000814284272653304	0.0015751519308131	0.844604499899006	1.93440053272863	Disease	0.934326287543529	ZhongH_2019.pT2D
251	Flandersviridae	Control	Disease	0.0021629252517803	0.00247066453264419	0.325615474382255	1.14227920295007	Disease	0.896161697897366	ZhongH_2019.pT2D
252	Autographiviridae	Control	Disease	0.000893873187538654	0.00107818156835278	0.907315443578281	1.20619074761783	Disease	0.934326287543529	ZhongH_2019.pT2D
253	Caulimoviridae	Control	Disease	6.21488440333823e-06	5.3477510350264e-06	0.431485261950584	1.16214916562726	Control	0.896161697897366	ZhongH_2019.pT2D
254	Mitoviridae	Control	Disease	1.29738928565182e-05	1.14938537355018e-05	0.934326287543529	1.12876787499435	Control	0.934326287543529	ZhongH_2019.pT2D
255	Metaviridae	Control	Disease	0.000269101719285485	0.000191837596023684	0.55495502405363	1.40275798312371	Control	0.934326287543529	ZhongH_2019.pT2D
256	Circoviridae	Control	Disease	0.000118409561310012	0.000104301418360328	0.2319161489536	1.1352631936504	Control	0.896161697897366	ZhongH_2019.pT2D
257	Herelleviridae	Control	Disease	2.22327249312341e-06	1.28309196400875e-06	0.284777730409383	1.73274601937125	Control	0.896161697897366	ZhongH_2019.pT2D
258	Drexlerviridae	Control	Disease	0.000341272769583823	0.00028071854257727	0.415104986197329	1.21571153245028	Control	0.896161697897366	ZhongH_2019.pT2D
259	Guelinviridae	Control	Disease	3.02281018865979e-05	4.6251087125e-06	0.346170890184996	6.53565219016415	Control	0.896161697897366	ZhongH_2019.pT2D
260	Chaseviridae	Control	Disease	3.46064072164948e-08	7.259486375e-08	0.203261181605506	2.09772899266464	Disease	0.896161697897366	ZhongH_2019.pT2D
261	Schitoviridae	Control	Disease	4.31759482484536e-05	2.63746031325e-05	0.498094375850988	1.63702740972243	Control	0.934326287543529	ZhongH_2019.pT2D
262	Retroviridae	Control	Disease	8.39157696525773e-05	9.549114134125e-05	0.9260240411802	1.13794036253968	Disease	0.934326287543529	ZhongH_2019.pT2D
263	Rountreeviridae	Control	Disease	3.85828041237113e-08	5.868911125e-07	0.850164731956093	15.2112093931328	Disease	0.934326287543529	ZhongH_2019.pT2D
264	Bornaviridae	Control	Disease	3.74394835051546e-07	1.096964375e-07	0.0397394505426338	3.41300814852393	Control	0.700814473915085	ZhongH_2019.pT2D
265	Ackermannviridae	Control	Disease	1.83773324020619e-06	1.535229075e-07	0.521142971581103	11.9704171197135	Control	0.934326287543529	ZhongH_2019.pT2D
266	Zobellviridae	Control	Disease	1e-09	1.984513e-08	0.275808364378835	19.84513	Disease	0.896161697897366	ZhongH_2019.pT2D
267	Demerecviridae	Control	Disease	1.21942885412371e-05	5.57101625e-08	0.788027122216937	218.888044730387	Control	0.934326287543529	ZhongH_2019.pT2D
268	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
269	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
270	Smacoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
271	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
272	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
273	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
274	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
275	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
276	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
277	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
278	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
279	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
280	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.pT2D
281	Siphoviridae	Control	Disease	0.0842042776794207	0.0875805069213962	0.394532184814993	1.04009569745173	Disease	0.789064369629986	ZhongH_2019.tnT2D
282	unknown	Control	Disease	0.821598458540367	0.807876479587283	0.140050004052077	1.01698524378392	Control	0.688406435060994	ZhongH_2019.tnT2D
283	Myoviridae	Control	Disease	0.048316858760455	0.051546917215032	0.732058313340712	1.06685158218979	Disease	0.94947827296318	ZhongH_2019.tnT2D
284	Quimbyviridae	Control	Disease	0.0200560938090678	0.0202504662623006	0.983078196352501	1.00969144116911	Disease	0.983078196352501	ZhongH_2019.tnT2D
285	Podoviridae	Control	Disease	0.00164514125734463	0.00463434572656298	0.270063581827782	2.81698954778092	Disease	0.688406435060994	ZhongH_2019.tnT2D
286	Microviridae	Control	Disease	0.00600888124335189	0.00647264491995555	0.546530048497477	1.07717970414489	Disease	0.927435793143479	ZhongH_2019.tnT2D
287	Podoviridae_crAss-like	Control	Disease	0.00978038269028643	0.0116467811206658	0.0809372026179788	1.19083081812668	Disease	0.688406435060994	ZhongH_2019.tnT2D
288	Inoviridae	Control	Disease	0.00265571936651629	0.00258316339100778	0.759582618370544	1.02808803181444	Control	0.94947827296318	ZhongH_2019.tnT2D
289	Salasmaviridae	Control	Disease	0.000941115978566168	0.000768938552826755	0.91554297557615	1.22391571485974	Control	0.983078196352501	ZhongH_2019.tnT2D
290	Gratiaviridae	Control	Disease	0.000814284272653304	0.00166593179154283	0.275362574024397	2.04588476959586	Disease	0.688406435060994	ZhongH_2019.tnT2D
291	Flandersviridae	Control	Disease	0.0021629252517803	0.00370111616236219	0.97341152337804	1.7111623063792	Disease	0.983078196352501	ZhongH_2019.tnT2D
292	Autographiviridae	Control	Disease	0.000893873187538654	0.000941417215972002	0.951677942171515	1.05318878460183	Disease	0.983078196352501	ZhongH_2019.tnT2D
293	Caulimoviridae	Control	Disease	6.21488440333823e-06	3.15354585981885e-06	0.807189089788729	1.97076074983581	Control	0.968626907746475	ZhongH_2019.tnT2D
294	Mitoviridae	Control	Disease	1.29738928565182e-05	1.7347497836859e-05	0.866007846518818	1.33710814700797	Disease	0.983078196352501	ZhongH_2019.tnT2D
295	Metaviridae	Control	Disease	0.000269101719285485	7.57199495584416e-05	0.201957970978661	3.55390779913012	Control	0.688406435060994	ZhongH_2019.tnT2D
296	Circoviridae	Control	Disease	0.000118409561310012	0.000146434873324538	0.302817570561807	1.23668115736999	Disease	0.698809778219554	ZhongH_2019.tnT2D
297	Herelleviridae	Control	Disease	2.22327249312341e-06	3.13471749993633e-06	0.643120999421629	1.40995649864424	Disease	0.94947827296318	ZhongH_2019.tnT2D
298	Drexlerviridae	Control	Disease	0.000341272769583823	1.14329166190141e-05	0.587376002324203	29.850018237363	Control	0.927435793143479	ZhongH_2019.tnT2D
299	Guelinviridae	Control	Disease	3.02281018865979e-05	4.69322907792208e-06	0.136926101825793	6.44078978134632	Control	0.688406435060994	ZhongH_2019.tnT2D
300	Chaseviridae	Control	Disease	3.46064072164948e-08	1.25272051948052e-08	0.254403580997382	2.76250022876974	Control	0.688406435060994	ZhongH_2019.tnT2D
301	Schitoviridae	Control	Disease	4.31759482484536e-05	5.1293989e-06	0.337020986589264	8.41735047131032	Control	0.722187828405567	ZhongH_2019.tnT2D
302	Retroviridae	Control	Disease	8.39157696525773e-05	5.36706411792208e-05	0.0692516359403247	1.56353208772669	Control	0.688406435060994	ZhongH_2019.tnT2D
303	Rountreeviridae	Control	Disease	3.85828041237113e-08	4.92537324675325e-06	0.71672922773987	127.657213067267	Disease	0.94947827296318	ZhongH_2019.tnT2D
304	Bornaviridae	Control	Disease	3.74394835051546e-07	3.71170766233766e-07	0.556780235582773	1.00868621430102	Control	0.927435793143479	ZhongH_2019.tnT2D
305	Ackermannviridae	Control	Disease	1.83773324020619e-06	1.19343675324675e-08	0.434215939928224	153.986646984569	Control	0.81415488736542	ZhongH_2019.tnT2D
306	Zobellviridae	Control	Disease	1e-09	8.96495194805195e-09	0.266649896138253	8.96495194805195	Disease	0.688406435060994	ZhongH_2019.tnT2D
307	Demerecviridae	Control	Disease	1.21942885412371e-05	6.04411688311688e-08	0.682444458109241	201.754677764416	Control	0.94947827296318	ZhongH_2019.tnT2D
308	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
309	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
310	Smacoviridae	Control	Disease	1e-09	4.79884285714286e-06	0.266649896138253	4798.84285714286	Disease	0.688406435060994	ZhongH_2019.tnT2D
311	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
312	Papillomaviridae	Control	Disease	1e-09	3.84880779220779e-08	0.266649896138253	38.4880779220779	Disease	0.688406435060994	ZhongH_2019.tnT2D
313	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
314	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
315	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
316	Tectiviridae	Control	Disease	1e-09	3.59954415584416e-07	0.266649896138253	359.954415584416	Disease	0.688406435060994	ZhongH_2019.tnT2D
317	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
318	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
319	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
320	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhongH_2019.tnT2D
321	Siphoviridae	Control	Disease	0.122168344227008	0.124423074790981	0.898934679384489	1.01845593126631	Disease	0.960930174514454	ChenB_2020.SLE
322	unknown	Control	Disease	0.765925739229033	0.771009145283456	0.556681562979205	1.00663694375846	Disease	0.663735709705976	ChenB_2020.SLE
323	Myoviridae	Control	Disease	0.0727019762333593	0.0631437541265836	0.00210674598186173	1.1513724079125	Control	0.0072565694930793	ChenB_2020.SLE
324	Quimbyviridae	Control	Disease	0.0116931556522341	0.0123103080997444	0.762455768939323	1.05277894743429	Disease	0.875412179152556	ChenB_2020.SLE
325	Podoviridae	Control	Disease	0.00266533879899809	0.00339207130899416	0.18938250855053	1.27266046262833	Disease	0.326158764725913	ChenB_2020.SLE
326	Microviridae	Control	Disease	0.00550455928611635	0.00536185994947789	0.228548121835576	1.02661377544043	Control	0.370756841474323	ChenB_2020.SLE
327	Podoviridae_crAss-like	Control	Disease	0.00687062473909326	0.00957031270832246	0.188719330967668	1.39293194894901	Disease	0.326158764725913	ChenB_2020.SLE
328	Inoviridae	Control	Disease	0.00544404911663251	0.00362168670748543	7.170178607591e-06	1.50318057754155	Control	3.70459228058868e-05	ChenB_2020.SLE
329	Salasmaviridae	Control	Disease	0.0004178784357754	0.00030020313235844	0.0026829818491435	1.39198559486201	Control	0.00831724373234485	ChenB_2020.SLE
330	Gratiaviridae	Control	Disease	0.000596220119425249	0.000109556212819982	0.0451157823508609	5.44213882607401	Control	0.107583788682822	ChenB_2020.SLE
331	Flandersviridae	Control	Disease	0.00468837789613918	0.00424703653489605	0.00625507990644939	1.10391748637358	Control	0.0176279524636301	ChenB_2020.SLE
332	Autographiviridae	Control	Disease	0.000541914070463533	0.000544441702947984	0.0160740439189777	1.00466426804952	Disease	0.041524613457359	ChenB_2020.SLE
333	Caulimoviridae	Control	Disease	3.49944361832542e-07	3.03638580053227e-06	4.84317820950456e-05	8.67676731418599	Disease	0.000214483606420916	ChenB_2020.SLE
334	Mitoviridae	Control	Disease	3.90178555136924e-07	5.96134314236277e-06	6.20001164455484e-11	15.2785002247773	Disease	1.922003609812e-09	ChenB_2020.SLE
335	Metaviridae	Control	Disease	1.03257478519261e-06	1.80653105043478e-05	0.000376387178305874	17.4954015567774	Disease	0.00145850031593526	ChenB_2020.SLE
336	Circoviridae	Control	Disease	5.20521827275973e-05	6.07415309286514e-05	0.96621441553312	1.16693532808274	Disease	0.997957282061792	ChenB_2020.SLE
337	Herelleviridae	Control	Disease	1.01139569172147e-05	6.07248707184991e-06	0.792685685014602	1.66553782618982	Control	0.877616294123309	ChenB_2020.SLE
338	Drexlerviridae	Control	Disease	1.08476589978846e-05	0.000167436771417326	0.304377133558757	15.4352908263412	Disease	0.396062810723608	ChenB_2020.SLE
339	Guelinviridae	Control	Disease	3.2650533362069e-06	1.1456495826087e-06	0.997957282061792	2.84995812486766	Control	0.997957282061792	ChenB_2020.SLE
340	Chaseviridae	Control	Disease	1e-09	1.34360956521739e-08	0.156395853114224	13.4360956521739	Disease	0.303016965408808	ChenB_2020.SLE
341	Schitoviridae	Control	Disease	1.17987032163793e-05	4.67113043913043e-06	0.2873720325042	2.52587748728672	Control	0.396062810723608	ChenB_2020.SLE
342	Retroviridae	Control	Disease	0.000387431137543103	0.00152430525249391	2.97356448338624e-10	3.93439015294512	Disease	4.60902494924867e-09	ChenB_2020.SLE
343	Rountreeviridae	Control	Disease	1.93252405172414e-07	3.72298751217391e-05	0.239197962241499	192.648961282131	Disease	0.370756841474323	ChenB_2020.SLE
344	Bornaviridae	Control	Disease	1.79281973275862e-06	9.36328448695652e-06	5.2528515437174e-07	5.22265809320895	Disease	3.25676795710479e-06	ChenB_2020.SLE
345	Ackermannviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ChenB_2020.SLE
346	Zobellviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ChenB_2020.SLE
347	Demerecviridae	Control	Disease	1e-09	2.40280465217391e-07	0.319405492519039	240.280465217391	Disease	0.396062810723608	ChenB_2020.SLE
348	Polyomaviridae	Control	Disease	1e-09	1.71064869565217e-07	0.319405492519039	171.064869565217	Disease	0.396062810723608	ChenB_2020.SLE
349	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ChenB_2020.SLE
350	Smacoviridae	Control	Disease	3.08870060344828e-06	1e-09	0.0841583344988479	3088.70060344828	Control	0.186350597818878	ChenB_2020.SLE
351	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ChenB_2020.SLE
352	Papillomaviridae	Control	Disease	1e-09	1.37530052173913e-07	0.156395853114224	137.530052173913	Disease	0.303016965408808	ChenB_2020.SLE
353	Alphaflexiviridae	Control	Disease	0.000299475924068965	3.44903739130435e-06	1.26668183121579e-07	86.8288423964318	Control	9.81678419192236e-07	ChenB_2020.SLE
354	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ChenB_2020.SLE
355	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ChenB_2020.SLE
356	Tectiviridae	Control	Disease	1e-09	2.35721217391304e-08	0.319405492519039	23.5721217391304	Disease	0.396062810723608	ChenB_2020.SLE
357	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ChenB_2020.SLE
358	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ChenB_2020.SLE
359	Iflaviridae	Control	Disease	1e-09	0.000124499134078261	2.31018605083182e-09	124499.134078261	Disease	2.38719225252621e-08	ChenB_2020.SLE
